locationId;Estacion_de_Medicion;Material_Particular;Valor;dateUtc;dateLocal;Unidad_Medida;latitude;longitude;Pais;city;isMobile;Entidad;sensorType
9811;Bosa_Jardin_Nuevo_Chile;pm1;11.5;2023-03-12T12:56:01+00:00;2023-03-12T07:56:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9812;Bosa_Jardin_Nuevo_Chile;pm1;11.6;2023-03-13T00:30:16+00:00;2023-03-12T19:30:16-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9813;Bosa_Jardin_Nuevo_Chile;pm1;11.7;2023-03-12T16:54:05+00:00;2023-03-12T11:54:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9814;Bosa_Jardin_Nuevo_Chile;pm1;11.7;2023-03-13T01:00:18+00:00;2023-03-12T20:00:18-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9815;Bosa_Jardin_Nuevo_Chile;pm1;11.8;2023-03-12T20:02:09+00:00;2023-03-12T15:02:09-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9816;Bosa_Jardin_Nuevo_Chile;pm1;11.8;2023-03-12T22:38:13+00:00;2023-03-12T17:38:13-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9817;Bosa_Jardin_Nuevo_Chile;pm1;11.8;2023-03-12T23:02:14+00:00;2023-03-12T18:02:14-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9818;Bosa_Jardin_Nuevo_Chile;pm1;11.9;2023-03-12T19:36:09+00:00;2023-03-12T14:36:09-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9819;Bosa_Jardin_Nuevo_Chile;pm1;11.9;2023-03-12T23:00:14+00:00;2023-03-12T18:00:14-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9820;Bosa_Jardin_Nuevo_Chile;pm1;12;2023-03-13T00:32:18+00:00;2023-03-12T19:32:18-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9821;Bosa_Jardin_Nuevo_Chile;pm1;12.2;2023-03-12T19:42:08+00:00;2023-03-12T14:42:08-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9822;Bosa_Jardin_Nuevo_Chile;pm1;12.3;2023-03-12T21:24:11+00:00;2023-03-12T16:24:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9823;Bosa_Jardin_Nuevo_Chile;pm1;12.4;2023-03-12T21:26:13+00:00;2023-03-12T16:26:13-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9824;Bosa_Jardin_Nuevo_Chile;pm1;12.4;2023-03-12T21:36:13+00:00;2023-03-12T16:36:13-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9825;Bosa_Jardin_Nuevo_Chile;pm1;12.4;2023-03-12T23:04:14+00:00;2023-03-12T18:04:14-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9826;Bosa_Jardin_Nuevo_Chile;pm1;12.5;2023-03-12T22:50:12+00:00;2023-03-12T17:50:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9827;Bosa_Jardin_Nuevo_Chile;pm1;12.6;2023-03-12T20:40:09+00:00;2023-03-12T15:40:09-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9828;Bosa_Jardin_Nuevo_Chile;pm1;12.7;2023-03-12T16:56:04+00:00;2023-03-12T11:56:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9829;Bosa_Jardin_Nuevo_Chile;pm1;12.8;2023-03-12T13:00:01+00:00;2023-03-12T08:00:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9830;Bosa_Jardin_Nuevo_Chile;pm1;12.8;2023-03-12T18:48:07+00:00;2023-03-12T13:48:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9831;Bosa_Jardin_Nuevo_Chile;pm1;12.8;2023-03-12T19:38:08+00:00;2023-03-12T14:38:08-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9832;Bosa_Jardin_Nuevo_Chile;pm1;12.9;2023-03-12T12:06:01+00:00;2023-03-12T07:06:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9833;Bosa_Jardin_Nuevo_Chile;pm1;12.9;2023-03-12T20:58:10+00:00;2023-03-12T15:58:10-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9834;Bosa_Jardin_Nuevo_Chile;pm1;13;2023-03-12T23:06:14+00:00;2023-03-12T18:06:14-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9835;Bosa_Jardin_Nuevo_Chile;pm1;13.1;2023-03-12T19:50:10+00:00;2023-03-12T14:50:10-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9836;Bosa_Jardin_Nuevo_Chile;pm1;13.2;2023-03-12T18:54:07+00:00;2023-03-12T13:54:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9837;Bosa_Jardin_Nuevo_Chile;pm1;13.2;2023-03-12T20:00:12+00:00;2023-03-12T15:00:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9838;Bosa_Jardin_Nuevo_Chile;pm1;13.5;2023-03-12T21:22:10+00:00;2023-03-12T16:22:10-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9839;Bosa_Jardin_Nuevo_Chile;pm1;13.6;2023-03-12T17:02:06+00:00;2023-03-12T12:02:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9840;Bosa_Jardin_Nuevo_Chile;pm1;13.6;2023-03-12T19:52:09+00:00;2023-03-12T14:52:09-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9841;Bosa_Jardin_Nuevo_Chile;pm1;13.7;2023-03-12T22:42:12+00:00;2023-03-12T17:42:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9842;Bosa_Jardin_Nuevo_Chile;pm1;13.9;2023-03-12T13:02:01+00:00;2023-03-12T08:02:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9843;Bosa_Jardin_Nuevo_Chile;pm1;13.9;2023-03-12T19:58:10+00:00;2023-03-12T14:58:10-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9844;Bosa_Jardin_Nuevo_Chile;pm1;14.1;2023-03-12T22:44:12+00:00;2023-03-12T17:44:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9845;Bosa_Jardin_Nuevo_Chile;pm1;14.1;2023-03-13T00:24:19+00:00;2023-03-12T19:24:19-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9846;Bosa_Jardin_Nuevo_Chile;pm1;14.3;2023-03-12T19:40:07+00:00;2023-03-12T14:40:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9847;Bosa_Jardin_Nuevo_Chile;pm1;14.4;2023-03-12T14:22:05+00:00;2023-03-12T09:22:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9848;Bosa_Jardin_Nuevo_Chile;pm1;14.4;2023-03-13T00:42:17+00:00;2023-03-12T19:42:17-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9849;Bosa_Jardin_Nuevo_Chile;pm1;14.6;2023-03-12T16:58:05+00:00;2023-03-12T11:58:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9850;Bosa_Jardin_Nuevo_Chile;pm1;14.7;2023-03-12T11:34:00+00:00;2023-03-12T06:34:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9851;Bosa_Jardin_Nuevo_Chile;pm1;14.8;2023-03-12T14:24:03+00:00;2023-03-12T09:24:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9852;Bosa_Jardin_Nuevo_Chile;pm1;14.8;2023-03-12T21:00:11+00:00;2023-03-12T16:00:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9853;Bosa_Jardin_Nuevo_Chile;pm1;14.8;2023-03-12T21:20:11+00:00;2023-03-12T16:20:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9854;Bosa_Jardin_Nuevo_Chile;pm1;14.9;2023-03-12T14:20:03+00:00;2023-03-12T09:20:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9855;Bosa_Jardin_Nuevo_Chile;pm1;14.9;2023-03-12T22:48:12+00:00;2023-03-12T17:48:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9856;Bosa_Jardin_Nuevo_Chile;pm1;15;2023-03-12T12:04:00+00:00;2023-03-12T07:04:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9857;Bosa_Jardin_Nuevo_Chile;pm1;15;2023-03-12T13:06:01+00:00;2023-03-12T08:06:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9858;Bosa_Jardin_Nuevo_Chile;pm1;15;2023-03-12T14:02:02+00:00;2023-03-12T09:02:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9859;Bosa_Jardin_Nuevo_Chile;pm1;15.1;2023-03-12T19:56:12+00:00;2023-03-12T14:56:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9860;Bosa_Jardin_Nuevo_Chile;pm1;15.2;2023-03-12T13:04:01+00:00;2023-03-12T08:04:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9861;Bosa_Jardin_Nuevo_Chile;pm1;15.3;2023-03-12T19:54:08+00:00;2023-03-12T14:54:08-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9862;Bosa_Jardin_Nuevo_Chile;pm1;15.3;2023-03-12T23:20:14+00:00;2023-03-12T18:20:14-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9863;Bosa_Jardin_Nuevo_Chile;pm1;15.4;2023-03-12T17:00:06+00:00;2023-03-12T12:00:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9864;Bosa_Jardin_Nuevo_Chile;pm1;15.4;2023-03-12T17:52:05+00:00;2023-03-12T12:52:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9865;Bosa_Jardin_Nuevo_Chile;pm1;15.5;2023-03-12T16:04:05+00:00;2023-03-12T11:04:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9866;Bosa_Jardin_Nuevo_Chile;pm1;15.5;2023-03-12T23:16:14+00:00;2023-03-12T18:16:14-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9867;Bosa_Jardin_Nuevo_Chile;pm1;15.7;2023-03-12T12:22:01+00:00;2023-03-12T07:22:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9868;Bosa_Jardin_Nuevo_Chile;pm1;15.7;2023-03-12T21:02:11+00:00;2023-03-12T16:02:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9869;Bosa_Jardin_Nuevo_Chile;pm1;15.8;2023-03-12T21:12:11+00:00;2023-03-12T16:12:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9870;Bosa_Jardin_Nuevo_Chile;pm1;15.9;2023-03-12T16:40:06+00:00;2023-03-12T11:40:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9871;Bosa_Jardin_Nuevo_Chile;pm1;15.9;2023-03-12T16:42:05+00:00;2023-03-12T11:42:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9872;Bosa_Jardin_Nuevo_Chile;pm1;15.9;2023-03-12T22:46:12+00:00;2023-03-12T17:46:12-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9873;Bosa_Jardin_Nuevo_Chile;pm1;16.1;2023-03-12T21:04:11+00:00;2023-03-12T16:04:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9874;Bosa_Jardin_Nuevo_Chile;pm1;16.1;2023-03-12T22:32:13+00:00;2023-03-12T17:32:13-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9875;Bosa_Jardin_Nuevo_Chile;pm1;16.2;2023-03-12T17:10:06+00:00;2023-03-12T12:10:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9876;Bosa_Jardin_Nuevo_Chile;pm1;16.4;2023-03-12T13:12:01+00:00;2023-03-12T08:12:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9877;Bosa_Jardin_Nuevo_Chile;pm1;16.4;2023-03-12T13:24:01+00:00;2023-03-12T08:24:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9878;Bosa_Jardin_Nuevo_Chile;pm1;16.5;2023-03-12T13:26:01+00:00;2023-03-12T08:26:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9879;Bosa_Jardin_Nuevo_Chile;pm1;16.5;2023-03-12T14:26:03+00:00;2023-03-12T09:26:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9880;Bosa_Jardin_Nuevo_Chile;pm1;16.5;2023-03-12T17:04:05+00:00;2023-03-12T12:04:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9881;Bosa_Jardin_Nuevo_Chile;pm1;16.5;2023-03-12T17:06:07+00:00;2023-03-12T12:06:07-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9882;Bosa_Jardin_Nuevo_Chile;pm1;16.6;2023-03-12T14:00:06+00:00;2023-03-12T09:00:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9883;Bosa_Jardin_Nuevo_Chile;pm1;16.6;2023-03-12T14:28:02+00:00;2023-03-12T09:28:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9884;Bosa_Jardin_Nuevo_Chile;pm1;16.7;2023-03-12T16:48:05+00:00;2023-03-12T11:48:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9885;Bosa_Jardin_Nuevo_Chile;pm1;17;2023-03-12T14:04:03+00:00;2023-03-12T09:04:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9886;Bosa_Jardin_Nuevo_Chile;pm1;17;2023-03-12T16:44:05+00:00;2023-03-12T11:44:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9887;Bosa_Jardin_Nuevo_Chile;pm1;17;2023-03-12T21:18:11+00:00;2023-03-12T16:18:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9888;Bosa_Jardin_Nuevo_Chile;pm1;17.2;2023-03-12T16:28:04+00:00;2023-03-12T11:28:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9889;Bosa_Jardin_Nuevo_Chile;pm1;17.3;2023-03-12T17:12:05+00:00;2023-03-12T12:12:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9890;Bosa_Jardin_Nuevo_Chile;pm1;17.4;2023-03-12T13:10:01+00:00;2023-03-12T08:10:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9891;Bosa_Jardin_Nuevo_Chile;pm1;17.4;2023-03-12T13:28:01+00:00;2023-03-12T08:28:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9892;Bosa_Jardin_Nuevo_Chile;pm1;17.4;2023-03-12T13:32:02+00:00;2023-03-12T08:32:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9893;Bosa_Jardin_Nuevo_Chile;pm1;17.4;2023-03-12T13:54:02+00:00;2023-03-12T08:54:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9894;Bosa_Jardin_Nuevo_Chile;pm1;17.4;2023-03-12T14:16:03+00:00;2023-03-12T09:16:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9895;Bosa_Jardin_Nuevo_Chile;pm1;17.4;2023-03-12T14:30:03+00:00;2023-03-12T09:30:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9896;Bosa_Jardin_Nuevo_Chile;pm1;17.4;2023-03-12T16:26:04+00:00;2023-03-12T11:26:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9897;Bosa_Jardin_Nuevo_Chile;pm1;17.4;2023-03-12T21:10:13+00:00;2023-03-12T16:10:13-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9898;Bosa_Jardin_Nuevo_Chile;pm1;17.5;2023-03-12T14:32:03+00:00;2023-03-12T09:32:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9899;Bosa_Jardin_Nuevo_Chile;pm1;17.5;2023-03-12T16:38:05+00:00;2023-03-12T11:38:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9900;Bosa_Jardin_Nuevo_Chile;pm1;17.6;2023-03-12T13:38:01+00:00;2023-03-12T08:38:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9901;Bosa_Jardin_Nuevo_Chile;pm1;17.7;2023-03-12T17:22:05+00:00;2023-03-12T12:22:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9902;Bosa_Jardin_Nuevo_Chile;pm1;17.8;2023-03-12T17:24:05+00:00;2023-03-12T12:24:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9903;Bosa_Jardin_Nuevo_Chile;pm1;17.8;2023-03-12T21:14:11+00:00;2023-03-12T16:14:11-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9904;Bosa_Jardin_Nuevo_Chile;pm1;17.9;2023-03-12T13:40:02+00:00;2023-03-12T08:40:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9905;Bosa_Jardin_Nuevo_Chile;pm1;17.9;2023-03-12T15:58:06+00:00;2023-03-12T10:58:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9906;Bosa_Jardin_Nuevo_Chile;pm1;18;2023-03-12T13:22:02+00:00;2023-03-12T08:22:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9907;Bosa_Jardin_Nuevo_Chile;pm1;18;2023-03-12T13:34:02+00:00;2023-03-12T08:34:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9908;Bosa_Jardin_Nuevo_Chile;pm1;18;2023-03-12T13:36:01+00:00;2023-03-12T08:36:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9909;Bosa_Jardin_Nuevo_Chile;pm1;18;2023-03-12T16:22:04+00:00;2023-03-12T11:22:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9910;Bosa_Jardin_Nuevo_Chile;pm1;18;2023-03-12T17:08:05+00:00;2023-03-12T12:08:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9911;Bosa_Jardin_Nuevo_Chile;pm1;18.2;2023-03-12T13:30:01+00:00;2023-03-12T08:30:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9912;Bosa_Jardin_Nuevo_Chile;pm1;18.2;2023-03-12T14:38:03+00:00;2023-03-12T09:38:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9913;Bosa_Jardin_Nuevo_Chile;pm1;18.2;2023-03-12T16:34:05+00:00;2023-03-12T11:34:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9914;Bosa_Jardin_Nuevo_Chile;pm1;18.3;2023-03-12T17:14:06+00:00;2023-03-12T12:14:06-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9915;Bosa_Jardin_Nuevo_Chile;pm1;18.4;2023-03-12T13:16:02+00:00;2023-03-12T08:16:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9916;Bosa_Jardin_Nuevo_Chile;pm1;18.4;2023-03-12T14:54:03+00:00;2023-03-12T09:54:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9917;Bosa_Jardin_Nuevo_Chile;pm1;18.5;2023-03-12T11:32:00+00:00;2023-03-12T06:32:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9918;Bosa_Jardin_Nuevo_Chile;pm1;18.5;2023-03-12T16:02:05+00:00;2023-03-12T11:02:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9919;Bosa_Jardin_Nuevo_Chile;pm1;18.6;2023-03-12T14:08:03+00:00;2023-03-12T09:08:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9920;Bosa_Jardin_Nuevo_Chile;pm1;18.6;2023-03-12T14:12:03+00:00;2023-03-12T09:12:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9921;Bosa_Jardin_Nuevo_Chile;pm1;18.6;2023-03-12T15:06:04+00:00;2023-03-12T10:06:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9922;Bosa_Jardin_Nuevo_Chile;pm1;18.6;2023-03-12T17:16:05+00:00;2023-03-12T12:16:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9923;Bosa_Jardin_Nuevo_Chile;pm1;18.6;2023-03-12T17:26:05+00:00;2023-03-12T12:26:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9924;Bosa_Jardin_Nuevo_Chile;pm1;18.7;2023-03-12T14:40:02+00:00;2023-03-12T09:40:02-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9925;Bosa_Jardin_Nuevo_Chile;pm1;18.7;2023-03-12T14:50:03+00:00;2023-03-12T09:50:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9926;Bosa_Jardin_Nuevo_Chile;pm1;18.7;2023-03-12T15:08:04+00:00;2023-03-12T10:08:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9927;Bosa_Jardin_Nuevo_Chile;pm1;18.8;2023-03-12T12:24:00+00:00;2023-03-12T07:24:00-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9928;Bosa_Jardin_Nuevo_Chile;pm1;18.8;2023-03-12T13:20:03+00:00;2023-03-12T08:20:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9929;Bosa_Jardin_Nuevo_Chile;pm1;18.8;2023-03-12T16:14:05+00:00;2023-03-12T11:14:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9930;Bosa_Jardin_Nuevo_Chile;pm1;18.8;2023-03-12T17:20:05+00:00;2023-03-12T12:20:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9931;Bosa_Jardin_Nuevo_Chile;pm1;18.9;2023-03-12T17:28:05+00:00;2023-03-12T12:28:05-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9932;Bosa_Jardin_Nuevo_Chile;pm1;19;2023-03-12T14:58:03+00:00;2023-03-12T09:58:03-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9933;Bosa_Jardin_Nuevo_Chile;pm1;19;2023-03-12T15:10:04+00:00;2023-03-12T10:10:04-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
9934;Bosa_Jardin_Nuevo_Chile;pm1;19.1;2023-03-12T13:18:01+00:00;2023-03-12T08:18:01-05:00;Microgramo/m³;4.604084;-74.16697;Colombia;Bogota;false;community;low-cost sensor
